concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
2128000110,Inventory Level,Measurement,DICOM,DICOM Attributes,,00080403,19930101,20991231,
2128000111,Item Inventory DateTime,Measurement,DICOM,DICOM Attributes,,00080404,19930101,20991231,
2128000112,Removed from Operational Use,Measurement,DICOM,DICOM Attributes,,00080405,19930101,20991231,
2128000113,Reason for Removal Code Sequence,Measurement,DICOM,DICOM Attributes,,00080406,19930101,20991231,
2128000114,Stored Instance Base URI,Measurement,DICOM,DICOM Attributes,,00080407,19930101,20991231,
2128000115,Folder Access URI,Measurement,DICOM,DICOM Attributes,,00080408,19930101,20991231,
2128000116,File Access URI,Measurement,DICOM,DICOM Attributes,,00080409,19930101,20991231,
2128000117,Container File Type,Measurement,DICOM,DICOM Attributes,,0008040A,19930101,20991231,
2128000118,Filename in Container,Measurement,DICOM,DICOM Attributes,,0008040B,19930101,20991231,
2128000119,File Offset in Container,Measurement,DICOM,DICOM Attributes,,0008040C,19930101,20991231,
2128000120,File Length in Container,Measurement,DICOM,DICOM Attributes,,0008040D,19930101,20991231,
2128000121,Stored Instance Transfer Syntax UID,Measurement,DICOM,DICOM Attributes,,0008040E,19930101,20991231,
2128000122,Extended Matching Mechanisms,Measurement,DICOM,DICOM Attributes,,0008040F,19930101,20991231,
2128000123,Range Matching Sequence,Measurement,DICOM,DICOM Attributes,,00080410,19930101,20991231,
2128000124,List of UID Matching Sequence,Measurement,DICOM,DICOM Attributes,,00080411,19930101,20991231,
2128000125,Empty Value Matching Sequence,Measurement,DICOM,DICOM Attributes,,00080412,19930101,20991231,
2128000126,General Matching Sequence,Measurement,DICOM,DICOM Attributes,,00080413,19930101,20991231,
2128000127,Requested Status Interval,Measurement,DICOM,DICOM Attributes,,00080414,19930101,20991231,
2128000128,Retain Instances,Measurement,DICOM,DICOM Attributes,,00080415,19930101,20991231,
2128000129,Expiration DateTime,Measurement,DICOM,DICOM Attributes,,00080416,19930101,20991231,
2128000130,Transaction Status,Measurement,DICOM,DICOM Attributes,,00080417,19930101,20991231,
2128000131,Transaction Status Comment,Measurement,DICOM,DICOM Attributes,,00080418,19930101,20991231,
2128000132,File Set Access Sequence,Measurement,DICOM,DICOM Attributes,,00080419,19930101,20991231,
2128000133,File Access Sequence,Measurement,DICOM,DICOM Attributes,,0008041A,19930101,20991231,
2128000134,Record Key,Measurement,DICOM,DICOM Attributes,,0008041B,19930101,20991231,
2128000135,Prior Record Key,Measurement,DICOM,DICOM Attributes,,0008041C,19930101,20991231,
2128000136,Metadata Sequence,Measurement,DICOM,DICOM Attributes,,0008041D,19930101,20991231,
2128000137,Updated Metadata Sequence,Measurement,DICOM,DICOM Attributes,,0008041E,19930101,20991231,
2128000138,Study Update DateTime,Measurement,DICOM,DICOM Attributes,,0008041F,19930101,20991231,
2128000139,Inventory Access End Points Sequence,Measurement,DICOM,DICOM Attributes,,00080420,19930101,20991231,
2128000140,Study Access End Points Sequence,Measurement,DICOM,DICOM Attributes,,00080421,19930101,20991231,
2128000141,Incorporated Inventory Instance Sequence,Measurement,DICOM,DICOM Attributes,,00080422,19930101,20991231,
2128000142,Inventoried Studies Sequence,Measurement,DICOM,DICOM Attributes,,00080423,19930101,20991231,
2128000143,Inventoried Series Sequence,Measurement,DICOM,DICOM Attributes,,00080424,19930101,20991231,
2128000144,Inventoried Instances Sequence,Measurement,DICOM,DICOM Attributes,,00080425,19930101,20991231,
2128000145,Inventory Completion Status,Measurement,DICOM,DICOM Attributes,,00080426,19930101,20991231,
2128000146,Number of Study Records in Instance,Measurement,DICOM,DICOM Attributes,,00080427,19930101,20991231,
2128000147,Total Number of Study Records,Measurement,DICOM,DICOM Attributes,,00080428,19930101,20991231,
2128000148,Maximum Number of Records,Measurement,DICOM,DICOM Attributes,,00080429,19930101,20991231,
2128000149,Network ID,Measurement,DICOM,DICOM Attributes,,00081000,19930101,20991231,
2128000150,Station Name,Measurement,DICOM,DICOM Attributes,,00081010,19930101,20991231,
2128000151,Study Description,Measurement,DICOM,DICOM Attributes,,00081030,19930101,20991231,
2128000152,Procedure Code Sequence,Measurement,DICOM,DICOM Attributes,,00081032,19930101,20991231,
2128000153,Series Description,Measurement,DICOM,DICOM Attributes,,0008103E,19930101,20991231,
2128000154,Series Description Code Sequence,Measurement,DICOM,DICOM Attributes,,0008103F,19930101,20991231,
2128000155,Institutional Department Name,Measurement,DICOM,DICOM Attributes,,00081040,19930101,20991231,
2128000156,Institutional Department Type Code Sequence,Measurement,DICOM,DICOM Attributes,,00081041,19930101,20991231,
2128000157,Physician(s) of Record,Measurement,DICOM,DICOM Attributes,,00081048,19930101,20991231,
2128000158,Physician(s) of Record Identification Sequence,Measurement,DICOM,DICOM Attributes,,00081049,19930101,20991231,
2128000159,Performing Physician's Name,Measurement,DICOM,DICOM Attributes,,00081050,19930101,20991231,
2128000160,Performing Physician Identification Sequence,Measurement,DICOM,DICOM Attributes,,00081052,19930101,20991231,
2128000161,Name of Physician(s) Reading Study,Measurement,DICOM,DICOM Attributes,,00081060,19930101,20991231,
2128000162,Physician(s) Reading Study Identification Sequence,Measurement,DICOM,DICOM Attributes,,00081062,19930101,20991231,
2128000163,Operators' Name,Measurement,DICOM,DICOM Attributes,,00081070,19930101,20991231,
2128000164,Operator Identification Sequence,Measurement,DICOM,DICOM Attributes,,00081072,19930101,20991231,
2128000165,Admitting Diagnoses Description,Measurement,DICOM,DICOM Attributes,,00081080,19930101,20991231,
2128000166,Admitting Diagnoses Code Sequence,Measurement,DICOM,DICOM Attributes,,00081084,19930101,20991231,
2128000167,Pyramid Description,Measurement,DICOM,DICOM Attributes,,00081088,19930101,20991231,
2128000168,Manufacturer's Model Name,Measurement,DICOM,DICOM Attributes,,00081090,19930101,20991231,
2128000169,Referenced Results Sequence,Measurement,DICOM,DICOM Attributes,,00081100,19930101,20991231,
2128000170,Referenced Study Sequence,Measurement,DICOM,DICOM Attributes,,00081110,19930101,20991231,
2128000171,Referenced Performed Procedure Step Sequence,Measurement,DICOM,DICOM Attributes,,00081111,19930101,20991231,
2128000172,Referenced Instances by SOP Class Sequence,Measurement,DICOM,DICOM Attributes,,00081112,19930101,20991231,
2128000173,Referenced Series Sequence,Measurement,DICOM,DICOM Attributes,,00081115,19930101,20991231,
2128000174,Referenced Patient Sequence,Measurement,DICOM,DICOM Attributes,,00081120,19930101,20991231,
2128000175,Referenced Visit Sequence,Measurement,DICOM,DICOM Attributes,,00081125,19930101,20991231,
2128000176,Referenced Overlay Sequence,Measurement,DICOM,DICOM Attributes,,00081130,19930101,20991231,
2128000177,Referenced Stereometric Instance Sequence,Measurement,DICOM,DICOM Attributes,,00081134,19930101,20991231,
2128000178,Referenced Waveform Sequence,Measurement,DICOM,DICOM Attributes,,0008113A,19930101,20991231,
2128000179,Referenced Image Sequence,Measurement,DICOM,DICOM Attributes,,00081140,19930101,20991231,
2128000180,Referenced Curve Sequence,Measurement,DICOM,DICOM Attributes,,00081145,19930101,20991231,
2128000181,Referenced Instance Sequence,Measurement,DICOM,DICOM Attributes,,0008114A,19930101,20991231,
2128000182,Referenced Real World Value Mapping Instance Sequence,Measurement,DICOM,DICOM Attributes,,0008114B,19930101,20991231,
2128000183,Referenced Segmentation Sequence,Measurement,DICOM,DICOM Attributes,,0008114C,19930101,20991231,
2128000184,Referenced SOP Class UID,Measurement,DICOM,DICOM Attributes,,00081150,19930101,20991231,
2128000185,Referenced SOP Instance UID,Measurement,DICOM,DICOM Attributes,,00081155,19930101,20991231,
2128000186,Definition Source Sequence,Measurement,DICOM,DICOM Attributes,,00081156,19930101,20991231,
2128000187,SOP Classes Supported,Measurement,DICOM,DICOM Attributes,,0008115A,19930101,20991231,
2128000188,Referenced Frame Number,Measurement,DICOM,DICOM Attributes,,00081160,19930101,20991231,
2128000189,Simple Frame List,Measurement,DICOM,DICOM Attributes,,00081161,19930101,20991231,
2128000190,Calculated Frame List,Measurement,DICOM,DICOM Attributes,,00081162,19930101,20991231,
2128000191,Time Range,Measurement,DICOM,DICOM Attributes,,00081163,19930101,20991231,
2128000192,Frame Extraction Sequence,Measurement,DICOM,DICOM Attributes,,00081164,19930101,20991231,
2128000193,Multi-frame Source SOP Instance UID,Measurement,DICOM,DICOM Attributes,,00081167,19930101,20991231,
2128000194,Retrieve URL,Measurement,DICOM,DICOM Attributes,,00081190,19930101,20991231,
2128000195,Transaction UID,Measurement,DICOM,DICOM Attributes,,00081195,19930101,20991231,
2128000196,Warning Reason,Measurement,DICOM,DICOM Attributes,,00081196,19930101,20991231,
2128000197,Failure Reason,Measurement,DICOM,DICOM Attributes,,00081197,19930101,20991231,
2128000198,Failed SOP Sequence,Measurement,DICOM,DICOM Attributes,,00081198,19930101,20991231,
2128000199,Referenced SOP Sequence,Measurement,DICOM,DICOM Attributes,,00081199,19930101,20991231,
2128000200,Other Failures Sequence,Measurement,DICOM,DICOM Attributes,,0008119A,19930101,20991231,
2128000201,Failed Study Sequence,Measurement,DICOM,DICOM Attributes,,0008119B,19930101,20991231,
2128000202,Studies Containing Other Referenced Instances Sequence,Measurement,DICOM,DICOM Attributes,,00081200,19930101,20991231,
2128000203,Related Series Sequence,Measurement,DICOM,DICOM Attributes,,00081250,19930101,20991231,
2128000204,Lossy Image Compression (Retired),Measurement,DICOM,DICOM Attributes,,00082110,19930101,20991231,
2128000205,Derivation Description,Measurement,DICOM,DICOM Attributes,,00082111,19930101,20991231,
2128000206,Source Image Sequence,Measurement,DICOM,DICOM Attributes,,00082112,19930101,20991231,
2128000207,Stage Name,Measurement,DICOM,DICOM Attributes,,00082120,19930101,20991231,
2128000208,Stage Number,Measurement,DICOM,DICOM Attributes,,00082122,19930101,20991231,
2128000209,Number of Stages,Measurement,DICOM,DICOM Attributes,,00082124,19930101,20991231,
2128000210,View Name,Measurement,DICOM,DICOM Attributes,,00082127,19930101,20991231,
2128000211,View Number,Measurement,DICOM,DICOM Attributes,,00082128,19930101,20991231,
2128000212,Number of Event Timers,Measurement,DICOM,DICOM Attributes,,00082129,19930101,20991231,
2128000213,Number of Views in Stage,Measurement,DICOM,DICOM Attributes,,0008212A,19930101,20991231,
2128000214,Event Elapsed Time(s),Measurement,DICOM,DICOM Attributes,,00082130,19930101,20991231,
2128000215,Event Timer Name(s),Measurement,DICOM,DICOM Attributes,,00082132,19930101,20991231,
2128000216,Event Timer Sequence,Measurement,DICOM,DICOM Attributes,,00082133,19930101,20991231,
2128000217,Event Time Offset,Measurement,DICOM,DICOM Attributes,,00082134,19930101,20991231,
2128000218,Event Code Sequence,Measurement,DICOM,DICOM Attributes,,00082135,19930101,20991231,
2128000219,Start Trim,Measurement,DICOM,DICOM Attributes,,00082142,19930101,20991231,
2128000220,Stop Trim,Measurement,DICOM,DICOM Attributes,,00082143,19930101,20991231,
2128000221,Recommended Display Frame Rate,Measurement,DICOM,DICOM Attributes,,00082144,19930101,20991231,
2128000222,Transducer Position,Measurement,DICOM,DICOM Attributes,,00082200,19930101,20991231,
2128000223,Transducer Orientation,Measurement,DICOM,DICOM Attributes,,00082204,19930101,20991231,
2128000224,Anatomic Structure,Measurement,DICOM,DICOM Attributes,,00082208,19930101,20991231,
2128000225,Anatomic Region Sequence,Measurement,DICOM,DICOM Attributes,,00082218,19930101,20991231,
2128000226,Anatomic Region Modifier Sequence,Measurement,DICOM,DICOM Attributes,,00082220,19930101,20991231,
2128000227,Primary Anatomic Structure Sequence,Measurement,DICOM,DICOM Attributes,,00082228,19930101,20991231,
2128000228,"Anatomic Structure, Space or Region Sequence",Measurement,DICOM,DICOM Attributes,,00082229,19930101,20991231,
2128000229,Primary Anatomic Structure Modifier Sequence,Measurement,DICOM,DICOM Attributes,,00082230,19930101,20991231,
2128000230,Transducer Position Sequence,Measurement,DICOM,DICOM Attributes,,00082240,19930101,20991231,
2128000231,Transducer Position Modifier Sequence,Measurement,DICOM,DICOM Attributes,,00082242,19930101,20991231,
2128000232,Transducer Orientation Sequence,Measurement,DICOM,DICOM Attributes,,00082244,19930101,20991231,
2128000233,Transducer Orientation Modifier Sequence,Measurement,DICOM,DICOM Attributes,,00082246,19930101,20991231,
2128000234,Anatomic Structure Space Or Region Code Sequence (Trial),Measurement,DICOM,DICOM Attributes,,00082251,19930101,20991231,
2128000235,Anatomic Portal Of Entrance Code Sequence (Trial),Measurement,DICOM,DICOM Attributes,,00082253,19930101,20991231,
2128000236,Anatomic Approach Direction Code Sequence (Trial),Measurement,DICOM,DICOM Attributes,,00082255,19930101,20991231,
2128000237,Anatomic Perspective Description (Trial),Measurement,DICOM,DICOM Attributes,,00082256,19930101,20991231,
2128000238,Anatomic Perspective Code Sequence (Trial),Measurement,DICOM,DICOM Attributes,,00082257,19930101,20991231,
2128000239,Anatomic Location Of Examining Instrument Description (Trial),Measurement,DICOM,DICOM Attributes,,00082258,19930101,20991231,
2128000240,Anatomic Location Of Examining Instrument Code Sequence (Trial),Measurement,DICOM,DICOM Attributes,,00082259,19930101,20991231,
2128000241,Anatomic Structure Space Or Region Modifier Code Sequence (Trial),Measurement,DICOM,DICOM Attributes,,0008225A,19930101,20991231,
2128000242,On Axis Background Anatomic Structure Code Sequence (Trial),Measurement,DICOM,DICOM Attributes,,0008225C,19930101,20991231,
2128000243,Alternate Representation Sequence,Measurement,DICOM,DICOM Attributes,,00083001,19930101,20991231,
2128000244,Available Transfer Syntax UID,Measurement,DICOM,DICOM Attributes,,00083002,19930101,20991231,
2128000245,Irradiation Event UID,Measurement,DICOM,DICOM Attributes,,00083010,19930101,20991231,
2128000246,Source Irradiation Event Sequence,Measurement,DICOM,DICOM Attributes,,00083011,19930101,20991231,
2128000247,Radiopharmaceutical Administration Event UID,Measurement,DICOM,DICOM Attributes,,00083012,19930101,20991231,
2128000248,Identifying Comments,Measurement,DICOM,DICOM Attributes,,00084000,19930101,20991231,
2128000249,Frame Type,Measurement,DICOM,DICOM Attributes,,00089007,19930101,20991231,
2128000250,Referenced Image Evidence Sequence,Measurement,DICOM,DICOM Attributes,,00089092,19930101,20991231,
2128000251,Referenced Raw Data Sequence,Measurement,DICOM,DICOM Attributes,,00089121,19930101,20991231,
2128000252,Creator-Version UID,Measurement,DICOM,DICOM Attributes,,00089123,19930101,20991231,
2128000253,Derivation Image Sequence,Measurement,DICOM,DICOM Attributes,,00089124,19930101,20991231,
2128000254,Source Image Evidence Sequence,Measurement,DICOM,DICOM Attributes,,00089154,19930101,20991231,
2128000255,Pixel Presentation,Measurement,DICOM,DICOM Attributes,,00089205,19930101,20991231,
2128000256,Volumetric Properties,Measurement,DICOM,DICOM Attributes,,00089206,19930101,20991231,
2128000257,Volume Based Calculation Technique,Measurement,DICOM,DICOM Attributes,,00089207,19930101,20991231,
2128000258,Complex Image Component,Measurement,DICOM,DICOM Attributes,,00089208,19930101,20991231,
2128000259,Acquisition Contrast,Measurement,DICOM,DICOM Attributes,,00089209,19930101,20991231,
2128000260,Derivation Code Sequence,Measurement,DICOM,DICOM Attributes,,00089215,19930101,20991231,
2128000261,Referenced Presentation State Sequence,Measurement,DICOM,DICOM Attributes,,00089237,19930101,20991231,
2128000262,Referenced Other Plane Sequence,Measurement,DICOM,DICOM Attributes,,00089410,19930101,20991231,
2128000263,Frame Display Sequence,Measurement,DICOM,DICOM Attributes,,00089458,19930101,20991231,
2128000264,Recommended Display Frame Rate in Float,Measurement,DICOM,DICOM Attributes,,00089459,19930101,20991231,
2128000265,Skip Frame Range Flag,Measurement,DICOM,DICOM Attributes,,00089460,19930101,20991231,
2128000266,Patient's Name,Measurement,DICOM,DICOM Attributes,,00100010,19930101,20991231,
2128000267,Patient ID,Measurement,DICOM,DICOM Attributes,,00100020,19930101,20991231,
2128000268,Issuer of Patient ID,Measurement,DICOM,DICOM Attributes,,00100021,19930101,20991231,
2128000269,Type of Patient ID,Measurement,DICOM,DICOM Attributes,,00100022,19930101,20991231,
2128000270,Issuer of Patient ID Qualifiers Sequence,Measurement,DICOM,DICOM Attributes,,00100024,19930101,20991231,
2128000271,Source Patient Group Identification Sequence,Measurement,DICOM,DICOM Attributes,,00100026,19930101,20991231,
2128000272,Group of Patients Identification Sequence,Measurement,DICOM,DICOM Attributes,,00100027,19930101,20991231,
2128000273,Subject Relative Position in Image,Measurement,DICOM,DICOM Attributes,,00100028,19930101,20991231,
2128000274,Patient's Birth Date,Measurement,DICOM,DICOM Attributes,,00100030,19930101,20991231,
2128000275,Patient's Birth Time,Measurement,DICOM,DICOM Attributes,,00100032,19930101,20991231,
2128000276,Patient's Birth Date in Alternative Calendar,Measurement,DICOM,DICOM Attributes,,00100033,19930101,20991231,
2128000277,Patient's Death Date in Alternative Calendar,Measurement,DICOM,DICOM Attributes,,00100034,19930101,20991231,
2128000278,Patient's Alternative Calendar,Measurement,DICOM,DICOM Attributes,,00100035,19930101,20991231,
2128000279,Patient's Sex,Measurement,DICOM,DICOM Attributes,,00100040,19930101,20991231,
2128000280,Patient's Insurance Plan Code Sequence,Measurement,DICOM,DICOM Attributes,,00100050,19930101,20991231,
2128000281,Patient's Primary Language Code Sequence,Measurement,DICOM,DICOM Attributes,,00100101,19930101,20991231,
2128000282,Patient's Primary Language Modifier Code Sequence,Measurement,DICOM,DICOM Attributes,,00100102,19930101,20991231,
